survey_year,variable,original_value,original_label,recoded_midpoint,recode_note,needs_manual_review
2017,EXP_CLOTHING_EXPENDITURE,NA,"3,000元~未滿4,000元",3500,closed_range_midpoint,FALSE
2017,EXP_CLOTHING_EXPENDITURE,NA,"4,000元~未滿5,000元",4500,closed_range_midpoint,FALSE
2017,EXP_CLOTHING_EXPENDITURE,NA,"5,000元~未滿7,000元",6000,closed_range_midpoint,FALSE
2017,EXP_CLOTHING_EXPENDITURE,NA,"7,000元~未滿10,000元",8500,closed_range_midpoint,FALSE
2017,EXP_CLOTHING_EXPENDITURE,NA,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"1,000元-未滿2,000元",1500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"10,000元-未滿15,000元",12500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"15,000元-未滿20,000元",17500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"2,000元-未滿3,000元",2500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"20,000元-未滿30,000元",25000,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"3,000元-未滿4,000元",3500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"30,000元以上",35000,upper_open_previous_width_half,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"4,000元-未滿5,000元",4500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"5,000元-未滿7,000元",6000,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"7,000元-未滿10,000元",8500,closed_range_midpoint,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_CLOTHING_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,1,999元及以下,499.5,lower_open_half_upper,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,1,沒有這項支出,0,exact_zero_none,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,2,"1,000-1,999元",1499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"2,000-2,999元",2499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"3,000-3,999元",3499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"30,000元及以上，請記錄__元",34999.5,upper_open_previous_width_half,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"4,000-4,999元",4499.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2014,EXP_DINING_LODGING_EXPENDITURE,NA,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,1,"未滿1,000元",500,lower_open_half_upper,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,2,"1,000元~未滿2,000元",1500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"10,000元~未滿15,000元",12500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"15,000元~未滿20,000元",17500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"2,000元~未滿3,000元",2500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"20,000元~未滿30,000元",25000,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"3,000元~未滿4,000元",3500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"30,000元以上",35000,upper_open_previous_width_half,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"4,000元~未滿5,000元",4500,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"5,000元~未滿7,000元",6000,closed_range_midpoint,FALSE
2017,EXP_DINING_LODGING_EXPENDITURE,NA,"7,000元~未滿10,000元",8500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,1,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,1,沒有這項支出,0,exact_zero_none,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,2,"1,000元-未滿2,000元",1500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"10,000元-未滿15,000元",12500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"15,000元-未滿20,000元",17500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"2,000元-未滿3,000元",2500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"20,000元-未滿30,000元",25000,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"3,000元-未滿4,000元",3500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"30,000元以上",35000,upper_open_previous_width_half,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"4,000元-未滿5,000元",4500,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"5,000元-未滿7,000元",6000,closed_range_midpoint,FALSE
2021,EXP_DINING_LODGING_EXPENDITURE,NA,"7,000元-未滿10,000元",8500,closed_range_midpoint,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,1千~未滿3千元,2000,closed_range_midpoint,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,1萬元以上,501,upper_open_previous_width_half,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,3千~未滿5千元,4000,closed_range_midpoint,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,5千~未滿7千元,6000,closed_range_midpoint,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,7千~未滿1萬元,8500,closed_range_midpoint,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,未滿1千元,500,lower_open_half_upper,FALSE
2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,無此消費,NA,manual_review_unrecognized_label,TRUE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"1,000-1,999元",1499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,1e+05,NA,manual_review_unrecognized_label,TRUE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"2,000-2,999元",2499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"3,000-3,999元",3499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"30,000元及以上，請記錄____元",34999.5,upper_open_previous_width_half,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,34166,NA,manual_review_unrecognized_label,TRUE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,35000,NA,manual_review_unrecognized_label,TRUE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"4,000-4,999元",4499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,999元及以下,499.5,lower_open_half_upper,FALSE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,不知道/拒答,NA,manual_review_unrecognized_label,TRUE
2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,1000 - 1999元,1499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,10000 - 14999元,12499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,15000 - 19999元,17499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,2000 - 2999元,2499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,20000 - 29999元,24999.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,3000 - 3999元,3499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,30000 元及以上,34999.5,upper_open_previous_width_half,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,4000 - 4999元,4499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,5000 - 6999元,5999.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,7000 - 9999元,8499.5,closed_range_midpoint,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,999 元及以下,499.5,lower_open_half_upper,FALSE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,未回答,NA,manual_review_unrecognized_label,TRUE
2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"1,000-1,999元",1499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"2,000-2,999元",2499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"3,000-3,999元",3499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"30,000元及以上，請記錄__元",34999.5,upper_open_previous_width_half,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"4,000-4,999元",4499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,999元及以下,499.5,lower_open_half_upper,FALSE
2014,EXP_EDU_TUITION_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"1,000元~未滿2,000元",1500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"10,000元~未滿15,000元",12500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"15,000元~未滿20,000元",17500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"2,000元~未滿3,000元",2500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"20,000元~未滿30,000元",25000,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"3,000元~未滿4,000元",3500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"30,000元以上",35000,upper_open_previous_width_half,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"4,000元~未滿5,000元",4500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"5,000元~未滿7,000元",6000,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"7,000元~未滿10,000元",8500,closed_range_midpoint,FALSE
2017,EXP_EDU_TUITION_EXPENDITURE,NA,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"1,000元-未滿2,000元",1500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"10,000元-未滿15,000元",12500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"15,000元-未滿20,000元",17500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"2,000元-未滿3,000元",2500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"20,000元-未滿30,000元",25000,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"3,000元-未滿4,000元",3500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"30,000元以上",35000,upper_open_previous_width_half,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"4,000元-未滿5,000元",4500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"5,000元-未滿7,000元",6000,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"7,000元-未滿10,000元",8500,closed_range_midpoint,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_EDU_TUITION_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,1萬~未滿2萬元,15000,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,2萬~未滿3萬元,25000,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,3千~未滿5千元,4000,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,3萬~未滿4萬元,35000,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,4萬~未滿5萬元,45000,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,5千~未滿1萬元,7500,closed_range_midpoint,FALSE
2002,EXP_FOOD_EXPENDITURE,NA,5萬元以上,NA,manual_review_missing_previous_width,TRUE
2006,EXP_FOOD_EXPENDITURE,1,"2,999元及以下",1499.5,lower_open_half_upper,FALSE
2006,EXP_FOOD_EXPENDITURE,2,"3,000-4,999元",3999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,3,"5,000-9,999元",7499.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,4,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,7,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,8,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,9,"30,000-39,999元",34999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,10,"40,000-49,999元",44999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,11,"50,000-59,999元",54999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,12,"60,000-69,999元",64999.5,closed_range_midpoint,FALSE
2006,EXP_FOOD_EXPENDITURE,95,沒有這項支出,0,exact_zero_none,FALSE
2006,EXP_FOOD_EXPENDITURE,NA,不知道/拒答,NA,manual_review_unrecognized_label,TRUE
2010,EXP_FOOD_EXPENDITURE,1,2999 元及以下,1499.5,lower_open_half_upper,FALSE
2010,EXP_FOOD_EXPENDITURE,2,3000 - 4999元,3999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,3,5000 - 9999元,7499.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,4,10000 - 14999元,12499.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,7,15000 - 19999元,17499.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,8,20000 - 29999元,24999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,9,30000 - 39999元,34999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,10,40000 - 49999元,44999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,11,50000 - 59999元,54999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,12,60000 - 69999元,64999.5,closed_range_midpoint,FALSE
2010,EXP_FOOD_EXPENDITURE,13,70000 元及以上,74999.5,upper_open_previous_width_half,FALSE
2010,EXP_FOOD_EXPENDITURE,NA,未回答,NA,manual_review_unrecognized_label,TRUE
2014,EXP_FOOD_EXPENDITURE,1,"2,999元及以下",1499.5,lower_open_half_upper,FALSE
2014,EXP_FOOD_EXPENDITURE,2,"3,000-4,999元",3999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,3,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,4,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,5,"10,000-11,999元",10999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,6,"12,000-14,999元",13499.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,7,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,8,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,9,"30,000-39,999元",34999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,10,"40,000-49,999元",44999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,11,"50,000-59,999元",54999.5,closed_range_midpoint,FALSE
2014,EXP_FOOD_EXPENDITURE,13,"70,000元及以上，請記錄__元",74999.5,upper_open_previous_width_half,FALSE
2014,EXP_FOOD_EXPENDITURE,NA,無此項支出,0,exact_zero_none,FALSE
2017,EXP_FOOD_EXPENDITURE,1,"未滿3,000元",1500,lower_open_half_upper,FALSE
2017,EXP_FOOD_EXPENDITURE,2,"3,000元~未滿5,000元",4000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,3,"5,000元~未滿7,000元",6000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,4,"7,000元~未滿10,000元",8500,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,5,"10,000元~未滿12,000元",11000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,6,"12,000元~未滿15,000元",13500,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,7,"15,000元~未滿20,000元",17500,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,8,"20,000元~未滿30,000元",25000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,9,"30,000元~未滿40,000元",35000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,10,"40,000元~未滿50,000元",45000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,11,"50,000元~未滿60,000元",55000,closed_range_midpoint,FALSE
2017,EXP_FOOD_EXPENDITURE,12,"60,000元~未滿70,000元",65000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,1,"未滿3,000元",1500,lower_open_half_upper,FALSE
2021,EXP_FOOD_EXPENDITURE,2,"3,000元-未滿5,000元",4000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,3,"5,000元-未滿7,000元",6000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,4,"7,000元-未滿10,000元",8500,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,5,"10,000元-未滿12,000元",11000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,6,"12,000元-未滿15,000元",13500,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,7,"15,000元-未滿20,000元",17500,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,8,"20,000元-未滿30,000元",25000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,9,"30,000元-未滿40,000元",35000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,10,"40,000元-未滿50,000元",45000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,11,"50,000元-未滿60,000元",55000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,12,"60,000元-未滿70,000元",65000,closed_range_midpoint,FALSE
2021,EXP_FOOD_EXPENDITURE,13,"70,000元以上",75000,upper_open_previous_width_half,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"1,000-1,999元",1499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"2,000-2,999元",2499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"3,000-3,999元",3499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,33000,NA,manual_review_unrecognized_label,TRUE
2006,EXP_FURNITURE_EXPENDITURE,NA,"4,000-4,999元",4499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,999元及以下,499.5,lower_open_half_upper,FALSE
2006,EXP_FURNITURE_EXPENDITURE,NA,不知道/拒答,NA,manual_review_unrecognized_label,TRUE
2006,EXP_FURNITURE_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,1000 - 1999元,1499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,10000 - 14999元,12499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,15000 - 19999元,17499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,2000 - 2999元,2499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,20000 - 29999元,24999.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,3000 - 3999元,3499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,30000 元及以上,34999.5,upper_open_previous_width_half,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,4000 - 4999元,4499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,5000 - 6999元,5999.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,7000 - 9999元,8499.5,closed_range_midpoint,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,999 元及以下,499.5,lower_open_half_upper,FALSE
2010,EXP_FURNITURE_EXPENDITURE,NA,未回答,NA,manual_review_unrecognized_label,TRUE
2010,EXP_FURNITURE_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"1,000-1,999元",1499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"10,000-14,999元",12499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"15,000-19,999元",17499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"2,000-2,999元",2499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"20,000-29,999元",24999.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"3,000-3,999元",3499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"30,000元及以上，請記錄__元",34999.5,upper_open_previous_width_half,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"4,000-4,999元",4499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"5,000-6,999元",5999.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,"7,000-9,999元",8499.5,closed_range_midpoint,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,999元及以下,499.5,lower_open_half_upper,FALSE
2014,EXP_FURNITURE_EXPENDITURE,NA,沒有這項支出,0,exact_zero_none,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"1,000元~未滿2,000元",1500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"10,000元~未滿15,000元",12500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"15,000元~未滿20,000元",17500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"2,000元~未滿3,000元",2500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"20,000元~未滿30,000元",25000,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"3,000元~未滿4,000元",3500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"4,000元~未滿5,000元",4500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"5,000元~未滿7,000元",6000,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"7,000元~未滿10,000元",8500,closed_range_midpoint,FALSE
2017,EXP_FURNITURE_EXPENDITURE,NA,"未滿1,000元",500,lower_open_half_upper,FALSE
2021,EXP_FURNITURE_EXPENDITURE,NA,"1,000元-未滿2,000元",1500,closed_range_midpoint,FALSE
2021,EXP_FURNITURE_EXPENDITURE,NA,"10,000元-未滿15,000元",12500,closed_range_midpoint,FALSE
2021,EXP_FURNITURE_EXPENDITURE,NA,"15,000元-未滿20,000元",17500,closed_range_midpoint,FALSE
2021,EXP_FURNITURE_EXPENDITURE,NA,"2,000元-未滿3,000元",2500,closed_range_midpoint,FALSE
2021,EXP_FURNITURE_EXPENDITURE,NA,"20,000元-未滿30,000元",25000,closed_range_midpoint,FALSE
