sample_definition,Survey Year,Variable,Present,Eligible N,Valid N,Response Missing N,Response Missing %,Structural Missing N,Structural Missing %,Structural Missing,structural_missing_status,coverage_basis
full_sample,2021,EXP_TRAVEL_EXPENDITURE,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,5409,0,5409,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_ANALYSIS_ELIGIBLE,0,5409,0,5409,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_GOV_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_INTEREST_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_OTHER_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_RENT_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_TOTAL_COMMON3_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_TOTAL_DERIVED_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_TRANSFER_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_FAM_WORK_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_GOV_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_INTEREST_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_OTHER_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_RENT_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_TRANSFER_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,INC_PERS_WORK_INCOME,1,5409,5409,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
full_sample,2021,RENT,1,5409,1137,0,0,4272,0.7897947864669994,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_ALCOHOL_EXPENDITURE,1,13113,13004,109,0.00831236177838786,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,1,13113,6442,56,0.004270571188896515,6615,0.5044612216884008,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_FOOD_EXPENDITURE,1,13113,12915,198,0.015099519560741249,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_MEDICAL_EXPENDITURE,1,13113,12874,239,0.01822618775261191,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TOTAL_COMMON5_EXPENDITURE,1,13113,6295,6818,0.5199420422481507,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,1,13113,6265,6848,0.5222298482422024,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TOTAL_DERIVED_EXPENDITURE,1,13113,13104,9,6.863417982155113e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TOTAL_REPORTED_EXPENDITURE,1,13113,13097,16,0.0012201631968275757,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TRANSPORT_COMM_EXPENDITURE,1,13113,12984,129,0.00983756577442233,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,EXP_TRAVEL_EXPENDITURE,1,13113,6472,26,0.0019827651948448105,6615,0.5044612216884008,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,13113,0,13113,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_ANALYSIS_ELIGIBLE,0,13113,0,13113,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_GOV_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_OTHER_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_TOTAL_COMMON3_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_TOTAL_DERIVED_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_TOTAL_REPORTED_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,INC_FAM_WORK_INCOME,1,13113,13113,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2002,RENT,1,13113,2250,53,0.004041790589491345,10810,0.8243727598566308,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_ALCOHOL_EXPENDITURE,1,6013,5662,351,0.05837352403126559,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_CARE_EXPENDITURE,1,6013,5942,71,0.011807749875270248,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_CLEANING_EXPENDITURE,1,6013,5963,50,0.008315316813570598,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_CLOTHING_EXPENDITURE,1,6013,5609,404,0.06718775985365043,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,1,6013,5745,268,0.0445700981207384,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_FOOD_EXPENDITURE,1,6013,5341,672,0.11175785797438882,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_FURNITURE_EXPENDITURE,1,6013,5690,323,0.053716946615666054,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_HOUSING_UTIL_EXPENDITURE,1,6013,5601,412,0.06851821054382172,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_LOAN_INTEREST_EXPENDITURE,1,6013,5807,206,0.03425910527191086,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_MEDICAL_EXPENDITURE,1,6013,5282,731,0.12156993181440214,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_OTHER_EXPENDITURE,1,6013,5845,168,0.027939464493597205,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TAX_INS_GIFT_EXPENDITURE,1,6013,4790,1223,0.2033926492599368,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TOTAL_COMMON5_EXPENDITURE,1,6013,4524,1489,0.2476301347081324,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,1,6013,3720,2293,0.3813404290703476,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TOTAL_DERIVED_EXPENDITURE,1,6013,6012,1,1.6630633627141194e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TRANSPORT_COMM_EXPENDITURE,1,6013,5411,602,0.10011641443538999,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,EXP_TRAVEL_EXPENDITURE,1,6013,5931,82,0.01363711957425578,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,6013,0,6013,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_ANALYSIS_ELIGIBLE,0,6013,0,6013,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_GOV_INCOME,1,6013,5806,207,0.03442541160818227,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_INTEREST_INCOME,1,6013,5852,161,0.02677532013969732,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_OTHER_INCOME,1,6013,5908,105,0.017462165308498253,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_RENT_INCOME,1,6013,5929,84,0.013969732246798603,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_TOTAL_COMMON3_INCOME,1,6013,5020,993,0.16514219191751206,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,1,6013,4930,1083,0.18010976218193914,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_TOTAL_DERIVED_INCOME,1,6013,6006,7,0.0011641443538998836,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_FAM_WORK_INCOME,1,6013,5192,821,0.1365375020788292,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_PERS_GOV_INCOME,1,6013,5940,73,0.012140362547813071,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_PERS_INTEREST_INCOME,1,6013,5957,56,0.009313154831199068,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_PERS_OTHER_INCOME,1,6013,5963,50,0.008315316813570598,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_PERS_RENT_INCOME,1,6013,5972,41,0.00681855978712789,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,INC_PERS_WORK_INCOME,1,6013,5758,255,0.042408115749210044,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2006,RENT,1,6013,921,30,0.004989190088142358,5062,0.8418426742058872,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_ALCOHOL_EXPENDITURE,1,5027,5020,7,0.0013924806047344342,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_CARE_EXPENDITURE,1,5027,5022,5,9.946290033817386e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_CLEANING_EXPENDITURE,1,5027,5020,7,0.0013924806047344342,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_CLOTHING_EXPENDITURE,1,5027,5022,5,9.946290033817386e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,1,5027,5024,3,5.967774020290431e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_FOOD_EXPENDITURE,1,5027,5023,4,7.957032027053909e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_FURNITURE_EXPENDITURE,1,5027,5019,8,0.0015914064054107818,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_HOUSING_UTIL_EXPENDITURE,1,5027,5025,2,3.9785160135269546e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_LOAN_INTEREST_EXPENDITURE,1,5027,5019,8,0.0015914064054107818,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_MEDICAL_EXPENDITURE,1,5027,5019,8,0.0015914064054107818,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_OTHER_EXPENDITURE,1,5027,5020,7,0.0013924806047344342,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TAX_INS_GIFT_EXPENDITURE,1,5027,5019,8,0.0015914064054107818,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TOTAL_COMMON5_EXPENDITURE,1,5027,5006,21,0.0041774418142033025,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,1,5027,4962,65,0.012930177043962602,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TOTAL_DERIVED_EXPENDITURE,1,5027,5027,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TRANSPORT_COMM_EXPENDITURE,1,5027,5025,2,3.9785160135269546e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,EXP_TRAVEL_EXPENDITURE,1,5027,5024,3,5.967774020290431e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,5027,0,5027,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_ANALYSIS_ELIGIBLE,0,5027,0,5027,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_GOV_INCOME,1,5027,5027,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_INTEREST_INCOME,1,5027,5017,10,0.001989258006763477,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_OTHER_INCOME,1,5027,5017,10,0.001989258006763477,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_RENT_INCOME,1,5027,5016,11,0.002188183807439825,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_TOTAL_COMMON3_INCOME,1,5027,5017,10,0.001989258006763477,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,1,5027,5009,18,0.003580664412174259,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_TOTAL_DERIVED_INCOME,1,5027,5027,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_FAM_WORK_INCOME,1,5027,5027,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_PERS_GOV_INCOME,1,5027,5024,3,5.967774020290431e-4,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_PERS_INTEREST_INCOME,1,5027,5018,9,0.0017903322060871295,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_PERS_OTHER_INCOME,1,5027,5014,13,0.0025860354087925202,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_PERS_RENT_INCOME,1,5027,5013,14,0.0027849612094688683,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,INC_PERS_WORK_INCOME,1,5027,5027,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2010,RENT,1,5027,1132,53,0.01054306743584643,3842,0.7642729261985279,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_ALCOHOL_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_BOOKS_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_CARE_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_CLEANING_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_CLOTHING_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_DINING_LODGING_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_EDU_TUITION_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_FOOD_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_FURNITURE_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_HOUSING_UTIL_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_LOAN_INTEREST_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_MEDICAL_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_OTHER_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TAX_INS_GIFT_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TOTAL_COMMON5_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TOTAL_DERIVED_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TRANSPORT_COMM_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,EXP_TRAVEL_EXPENDITURE,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,4571,0,2952,0.6458105447385692,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_ANALYSIS_ELIGIBLE,0,4571,0,2952,0.6458105447385692,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_GOV_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_INTEREST_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_OTHER_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_RENT_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_TOTAL_COMMON3_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_TOTAL_DERIVED_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_TRANSFER_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_FAM_WORK_INCOME,1,4571,2952,0,0,1619,0.35418945526143075,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_GOV_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_INTEREST_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_OTHER_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_RENT_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_TRANSFER_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,INC_PERS_WORK_INCOME,1,4571,4571,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2014,RENT,1,4571,1133,0,0,3438,0.752133012469919,TRUE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_ALCOHOL_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_BOOKS_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_CARE_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_CLEANING_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_CLOTHING_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_DINING_LODGING_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_EDU_TUITION_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_FOOD_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_FURNITURE_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_HOUSING_UTIL_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_LOAN_INTEREST_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_MEDICAL_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_OTHER_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TAX_INS_GIFT_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TOTAL_COMMON5_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TOTAL_DERIVED_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TRANSPORT_COMM_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,EXP_TRAVEL_EXPENDITURE,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,INC_FAM_ANALYSIS_ELIGIBILITY_REASON,0,4494,0,4494,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,INC_FAM_ANALYSIS_ELIGIBLE,0,4494,0,4494,1,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,INC_FAM_GOV_INCOME,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
indigenous_analysis_sample,2017,INC_FAM_INTEREST_INCOME,1,4494,4494,0,0,0,0,FALSE,evaluated_from_structural_eligibility,recoded_midpoint
