sample_definition,Variable,Survey Year,Present,Eligible N,Structural Missing N,Response Missing N,Response Missing %,Structural Missing %,Structural Missing,Valid N,presence_status,coverage_basis,structural_missing_status
full_sample,INC_FAM_INTEREST_INCOME,2006,1,6013,0,161,0.02677532013969732,0,FALSE,5852,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_INTEREST_INCOME,2010,1,5027,0,10,0.001989258006763477,0,FALSE,5017,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_INTEREST_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_INTEREST_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_INTEREST_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2006,1,6013,0,105,0.017462165308498253,0,FALSE,5908,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2010,1,5027,0,10,0.001989258006763477,0,FALSE,5017,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_OTHER_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_RENT_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_RENT_INCOME,2006,1,6013,0,84,0.013969732246798603,0,FALSE,5929,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_RENT_INCOME,2010,1,5027,0,11,0.002188183807439825,0,FALSE,5016,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_RENT_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_RENT_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_RENT_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2006,1,6013,0,993,0.16514219191751206,0,FALSE,5020,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2010,1,5027,0,10,0.001989258006763477,0,FALSE,5017,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_COMMON3_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2006,1,6013,0,1083,0.18010976218193914,0,FALSE,4930,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2010,1,5027,0,18,0.003580664412174259,0,FALSE,5009,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2006,1,6013,0,7,0.0011641443538998836,0,FALSE,6006,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2010,1,5027,0,0,0,0,FALSE,5027,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_DERIVED_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TOTAL_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,INC_FAM_TOTAL_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TOTAL_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TOTAL_INCOME,2014,NA,5214,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TOTAL_INCOME,2017,NA,5302,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TOTAL_INCOME,2021,NA,5409,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TOTAL_REPORTED_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TRANSFER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TRANSFER_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TRANSFER_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_FAM_TRANSFER_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TRANSFER_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_TRANSFER_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2006,1,6013,0,821,0.1365375020788292,0,FALSE,5192,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2010,1,5027,0,0,0,0,FALSE,5027,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2014,1,5214,1869,0,0,0.358457997698504,TRUE,3345,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_FAM_WORK_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_GOV_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_GOV_INCOME,2006,1,6013,0,73,0.012140362547813071,0,FALSE,5940,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_GOV_INCOME,2010,1,5027,0,3,5.967774020290431e-4,0,FALSE,5024,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_GOV_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_GOV_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_GOV_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_INTEREST_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_INTEREST_INCOME,2006,1,6013,0,56,0.009313154831199068,0,FALSE,5957,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_INTEREST_INCOME,2010,1,5027,0,9,0.0017903322060871295,0,FALSE,5018,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_INTEREST_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_INTEREST_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_INTEREST_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_OTHER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_OTHER_INCOME,2006,1,6013,0,50,0.008315316813570598,0,FALSE,5963,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_OTHER_INCOME,2010,1,5027,0,13,0.0025860354087925202,0,FALSE,5014,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_OTHER_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_OTHER_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_OTHER_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_RENT_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_RENT_INCOME,2006,1,6013,0,41,0.00681855978712789,0,FALSE,5972,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_RENT_INCOME,2010,1,5027,0,14,0.0027849612094688683,0,FALSE,5013,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_RENT_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_RENT_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_RENT_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_TRANSFER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_TRANSFER_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_TRANSFER_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_TRANSFER_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_TRANSFER_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_TRANSFER_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_WORK_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,INC_PERS_WORK_INCOME,2006,1,6013,0,255,0.042408115749210044,0,FALSE,5758,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_WORK_INCOME,2010,1,5027,0,0,0,0,FALSE,5027,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_WORK_INCOME,2014,1,5214,0,0,0,0,FALSE,5214,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_WORK_INCOME,2017,1,5302,0,0,0,0,FALSE,5302,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,INC_PERS_WORK_INCOME,2021,1,5409,0,0,0,0,FALSE,5409,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,MALE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,MALE,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,MALE,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,MALE,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,MALE,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,MALE,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_FAMILY,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,N_FAMILY,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,N_FAMILY,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_FAMILY,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_FAMILY,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_FAMILY,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,N_INDI,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,N_INDI,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_16_54,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_16_54,2006,1,6013,0,5,8.315316813570597e-4,0,FALSE,6008,present,harmonized_label,NA
full_sample,N_INDI_16_54,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_16_54,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_16_54,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_16_54,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_55PLUS,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_55PLUS,2006,1,6013,0,6,9.978380176284716e-4,0,FALSE,6007,present,harmonized_label,NA
full_sample,N_INDI_55PLUS,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_55PLUS,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_55PLUS,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_55PLUS,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_55_64,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_55_64,2006,1,6013,0,6,9.978380176284716e-4,0,FALSE,6007,present,harmonized_label,NA
full_sample,N_INDI_55_64,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_55_64,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_55_64,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_55_64,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_65PLUS,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_65PLUS,2006,1,6013,0,4,6.652253450856477e-4,0,FALSE,6009,present,harmonized_label,NA
full_sample,N_INDI_65PLUS,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_65PLUS,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_65PLUS,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_65PLUS,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_7_15,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_7_15,2006,1,6013,0,3,4.989190088142358e-4,0,FALSE,6010,present,harmonized_label,NA
full_sample,N_INDI_7_15,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_7_15,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_7_15,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_7_15,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,N_INDI_UNDER6,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
full_sample,N_INDI_UNDER6,2006,1,6013,0,3,4.989190088142358e-4,0,FALSE,6010,present,harmonized_label,NA
full_sample,N_INDI_UNDER6,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,N_INDI_UNDER6,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,N_INDI_UNDER6,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,N_INDI_UNDER6,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,RACE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,RACE,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,RACE,2010,1,5027,0,2,3.9785160135269546e-4,0,FALSE,5025,present,harmonized_label,NA
full_sample,RACE,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,RACE,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,RACE,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,RENT,2002,1,13113,10810,53,0.004041790589491345,0.8243727598566308,TRUE,2250,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RENT,2006,1,6013,5062,30,0.004989190088142358,0.8418426742058872,TRUE,921,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RENT,2010,1,5027,3842,53,0.01054306743584643,0.7642729261985279,TRUE,1132,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RENT,2014,1,5214,3950,0,0,0.7575757575757576,TRUE,1264,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RENT,2017,1,5302,4057,0,0,0.7651829498302527,TRUE,1245,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RENT,2021,1,5409,4272,0,0,0.7897947864669994,TRUE,1137,NA,recoded_midpoint,evaluated_from_structural_eligibility
full_sample,RESPONDENT_UNIT,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2014,1,5214,0,0,0,0,FALSE,5214,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2017,1,5302,0,0,0,0,FALSE,5302,present,harmonized_label,NA
full_sample,RESPONDENT_UNIT_SOURCE,2021,1,5409,0,0,0,0,FALSE,5409,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2010,1,5027,0,1,1.9892580067634773e-4,0,FALSE,5026,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2010,1,5027,0,1,1.9892580067634773e-4,0,FALSE,5026,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,AGE_GROUP_HARMONIZED,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,AGE_MEASURE_TYPE,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2010,1,5027,0,2,3.9785160135269546e-4,0,FALSE,5025,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,EDU,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2002,1,13113,0,109,0.00831236177838786,0,FALSE,13004,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2006,1,6013,0,351,0.05837352403126559,0,FALSE,5662,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2010,1,5027,0,7,0.0013924806047344342,0,FALSE,5020,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2014,1,4571,0,0,0,0,FALSE,4571,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2017,1,4494,0,0,0,0,FALSE,4494,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_ALCOHOL_EXPENDITURE,2021,1,4392,0,0,0,0,FALSE,4392,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2014,1,4571,0,0,0,0,FALSE,4571,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2017,1,4494,0,0,0,0,FALSE,4494,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_BOOKS_EXPENDITURE,2021,1,4392,0,0,0,0,FALSE,4392,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2006,1,6013,0,71,0.011807749875270248,0,FALSE,5942,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2010,1,5027,0,5,9.946290033817386e-4,0,FALSE,5022,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2014,1,4571,0,0,0,0,FALSE,4571,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2017,1,4494,0,0,0,0,FALSE,4494,NA,recoded_midpoint,evaluated_from_structural_eligibility
indigenous_analysis_sample,EXP_CARE_EXPENDITURE,2021,1,4392,0,0,0,0,FALSE,4392,NA,recoded_midpoint,evaluated_from_structural_eligibility
