year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,8,"20,000 元-未滿25,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,9,"25,000 元-未滿30,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,10,"30,000 元-未滿40,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,11,"40,000元-未滿50,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,12,"50,000元-未滿60,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,13,"60,000 元-未滿70,000元",
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,14,"70,000元以上，請記錄______________元 5",
106,ques106.pdf,I3,請問經濟戶長有沒有向親友、雇主、店家等借錢、預支薪水或賒帳等情形？,1,有,
106,ques106.pdf,I3,請問經濟戶長有沒有向親友、雇主、店家等借錢、預支薪水或賒帳等情形？,2,沒有跳答I4,
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,1,"未滿1,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,2,"1,000 元-未滿3,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,3,"3,000 元-未滿5,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,4,"5,000 元-未滿7,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,5,"7,000 元-未滿10,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,6,"10,000 元-未滿15,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,7,"15,000 元-未滿20,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,8,"20,000 元-未滿30,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,9,"30,000 元-未滿40,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,10,"40,000 元-未滿50,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,11,"50,000元-未滿60,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,12,"60,000元-未滿70,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,13,"70,000 元-未滿80,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,14,"80,000元-未滿90,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,15,"90,000元-未滿100,000元",
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,16,"100,000元以上，請記錄______________元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),1,"未滿3,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),2,"3,000 元-未滿5,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),3,"5,000 元-未滿7,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),4,"7,000 元-未滿10,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),5,"10,000 元-未滿12,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),6,"12,000 元-未滿15,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),7,"15,000 元-未滿20,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),8,"20,000 元-未滿25,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),9,"25,000 元-未滿30,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),10,"30,000 元-未滿40,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),11,"40,000元-未滿50,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),12,"50,000元-未滿60,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),13,"60,000 元-未滿70,000元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),14,"70,000元以上，請記錄______________元",
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),15,勞務清償,
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),16,以物易物,
106,ques106.pdf,I4,除了消費性貸款、創業貸款、私人借貸，請問經濟戶長有沒有其他貸款？,1,有，請說明______________,
106,ques106.pdf,I4,除了消費性貸款、創業貸款、私人借貸，請問經濟戶長有沒有其他貸款？,2,沒有跳答J 部分,
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),1,銀行,
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),2,信用合作社,
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),3,儲蓄互助社,
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),4,其他(請說明)__________,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,1,未滿50萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,2,50萬元-未滿100萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,3,100萬元-未滿150萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,4,150萬元-未滿200萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,5,200萬元-未滿300萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,6,300萬元-未滿400萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,7,400萬元-未滿500萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,8,500萬元-未滿600萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,9,600萬元-未滿700萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,10,700 萬元-未滿800萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,11,800 萬元-未滿900萬元,
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,12,"900 萬元-未滿1,000萬元",
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,13,"1,000 萬元以上，請記錄______________萬元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,1,"未滿3,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,2,"3,000 元-未滿5,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,3,"5,000 元-未滿7,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,4,"7,000 元-未滿10,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,5,"10,000 元-未滿12,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,6,"12,000 元-未滿15,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,7,"15,000 元-未滿20,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,8,"20,000 元-未滿25,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,9,"25,000 元-未滿30,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,10,"30,000 元-未滿40,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,11,"40,000元-未滿50,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,12,"50,000元-未滿60,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,13,"60,000 元-未滿70,000元",
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,14,"70,000元以上，請記錄______________元 6 J 部分：經濟戶長個人收入",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,1,"未滿10,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,2,"10,000 元-未滿15,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,3,"15,000 元-未滿20,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,4,"20,000 元-未滿25,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,5,"25,000 元-未滿30,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,6,"30,000 元-未滿40,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,7,"40,000 元-未滿50,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,8,"50,000 元-未滿60,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,9,"60,000 元-未滿70,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,10,"70,000 元-未滿80,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,11,"80,000元-未滿90,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,12,"90,000元-未滿100,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,13,"100,000元-未滿130,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,14,"130,000元-未滿160,000元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,15,"160,000元以上，請記錄____________元",
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,16,沒有這項收入,repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,1,"未滿1,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,2,"1,000 元-未滿2,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,3,"2,000 元-未滿3,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,4,"3,000 元-未滿4,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,5,"4,000 元-未滿5,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,6,"5,000 元-未滿6,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,7,"6,000 元-未滿8,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,8,"8,000 元-未滿10,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,9,"10,000元-未滿15,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,10,"15,000元-未滿20,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,11,"20,000元-未滿30,000元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,12,"30,000元以上，請記錄________元",repaired_106_J1_J2_embedded_question
106,ques106.pdf,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,13,沒有這項收入,repaired_106_J1_J2_embedded_question
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,1,"未滿1,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,2,"1,000 元-未滿2,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,3,"2,000 元-未滿3,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,4,"3,000 元-未滿4,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,5,"4,000 元-未滿5,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,6,"5,000 元-未滿6,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,7,"6,000 元-未滿8,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,8,"8,000 元-未滿10,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,9,"10,000 元-未滿15,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,10,"15,000 元-未滿20,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,11,"20,000元-未滿30,000元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,12,"30,000元以上，請記錄________元",
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,13,沒有這項收入,
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,1,"未滿1,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,2,"1,000 元-未滿2,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,3,"2,000 元-未滿3,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,4,"3,000 元-未滿4,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,5,"4,000 元-未滿5,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,6,"5,000 元-未滿6,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,7,"6,000 元-未滿8,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,8,"8,000 元-未滿10,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,9,"10,000 元-未滿15,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,10,"15,000 元-未滿20,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,11,"20,000元-未滿30,000元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,12,"30,000元以上，請記錄________元",
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,13,沒有這項收入,
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,1,"未滿5,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,2,"5,000 元-未滿10,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,3,"10,000元-未滿15,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,4,"15,000元-未滿20,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,5,"20,000元-未滿25,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,6,"25,000元-未滿30,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,7,"30,000元-未滿40,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,8,"40,000元-未滿50,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,9,"50,000元-未滿60,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,10,"60,000元-未滿70,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,11,"70,000元-未滿80,000元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,12,"80,000元以上，請記錄_________________元",
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,13,沒有這項收入 7,
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,1,"未滿5,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,2,"5,000 元-未滿10,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,3,"10,000元-未滿15,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,4,"15,000元-未滿20,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,5,"20,000元-未滿25,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,6,"25,000元-未滿30,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,7,"30,000元-未滿40,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,8,"40,000元-未滿50,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,9,"50,000元-未滿60,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,10,"60,000元-未滿70,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,11,"70,000元-未滿80,000元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,12,"80,000元以上，請記錄_________________元",
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,13,沒有這項收入 K 部分：經濟戶長投資狀況,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),1,銀行定存,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),2,投資股票,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),3,投資基金,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),4,投資債券/期貨,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),5,買黃金,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),6,買儲蓄型或投資型保險,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),7,投資不動產(土地、房屋),
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),8,投資外幣,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),9,投資虛擬貨幣(如比特幣),
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),10,參加民間跟會,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),11,其他，請說明_____________,
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),12,都沒有投資跳答K2,
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,1,"未滿1,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,2,"1,000 元-未滿3,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,3,"3,000 元-未滿5,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,4,"5,000 元-未滿7,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,5,"7,000 元-未滿10,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,6,"10,000 元-未滿15,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,7,"15,000 元-未滿20,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,8,"20,000 元-未滿30,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,9,"30,000 元-未滿40,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,10,"40,000元-未滿50,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,11,"50,000元-未滿60,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,12,"60,000元-未滿70,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,13,"70,000元-未滿80,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,14,"80,000元-未滿 90,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,15,"90,000元-未滿100,000元",
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,16,"100,000元以上，請記錄_________________元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,1,"未滿5,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,2,"5,000 元-未滿10,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,3,"10,000 元-未滿15,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,4,"15,000 元-未滿20,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,5,"20,000 元-未滿30,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,6,"30,000元-未滿40,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,7,"40,000元-未滿50,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,8,"50,000元-未滿60,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,9,"60,000 元-未滿70,000元",
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,10,"70,000 元-未滿80,000元",
